"http://education.data.gov.uk/def/school/TypeOfEstablishment_Foundation_School","Organization"
"http://data.bl.uk/schema/bibliographic#TopicDDC","Thing"
"http://dbpedia.org/ontology/Mammal","Thing"
"http://dbpedia.org/ontology/FloweringPlant","Thing"
"http://education.data.gov.uk/def/school/InvestorInPeople_TERM","Thing"
"http://dbpedia.org/ontology/Insect","Thing"
"http://reference.data.gov.uk/def/parliament/Chamber","Organization"
"http://www.w3.org/2004/02/skos/core#Collection","Tag"
"http://dbpedia.org/ontology/Politician","Person"
"http://rdf.geospecies.org/ont/geospecies#UniprotTaxon","Thing"
"http://vocab.org/transit/terms/TimedTransfer","Thing"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Unit","Thing"
"http://www.ontosynaptics.com/ontologies/knowledge/MostCommonClasses.owl#City","Place"
"http://purl.oreilly.com/ns/meta/Printing","Event"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/LandFeature","Place"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_LA_Nursery_School","Organization"
"http://dbpedia.org/ontology/Person","Person"
"http://dbpedia.org/ontology/Album","CreativeWork"
"http://dbpedia.org/ontology/SoccerPlayer","Person"
"http://data.kasabi.com/dataset/bricklink/schema/Instructions","CreativeWork"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Miscellaneous","Place"
"http://data.kasabi.com/dataset/prelinger-archives/schema/","Term"
"http://education.data.gov.uk/def/school/AdmissionsPolicy_TERM","Thing"
"http://transport.data.gov.uk/def/naptan/BusCoachTramOnStreetPoint","Place"
"http://data.linkedmdb.org/resource/movie/cinematographer","Person"
"http://data.linkedmdb.org/resource/movie/editor","Person"
"http://transport.data.gov.uk/def/naptan/AirportEntrance","Place"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Airport","Place"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_EY_Setting","Thing"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Museum","Place"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Site","Place"
"http://rdf.geospecies.org/ont/geospecies#USDA_Growth_Habit_Subshrub","Thing"
"http://dbpedia.org/ontology/Device","Product"
"http://transport.data.gov.uk/def/road-category/Urban","Place"
"http://transport.data.gov.uk/def/road-category/Rural","Place"
"http://dbpedia.org/ontology/ChemicalCompound","Product"
"http://dbpedia.org/ontology/Book","CreativeWork"
"http://finance.data.gov.uk/def/coins/EstimatesAina","Term"
"http://purl.org/net/opmv/types/common#Download","Thing"
"http://data.kasabi.com/dataset/bricklink/schema/Product","Product"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Suburb","Place"
"http://education.data.gov.uk/def/school/Association_TERM","Term"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Sea","Place"
"http://transport.data.gov.uk/def/naptan/RailStationEntrance","Place"
"http://reference.data.gov.uk/def/intervals/Year","Term"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/HistoricalTown","Place"
"http://dbpedia.org/ontology/BritishRoyalty","Organization"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Space","Thing"
"http://dbpedia.org/ontology/OfficeHolder","Person"
